,retrived_at,province_id,city,state,country,pollution_aqi,polution_main,weather_tp,weather_pr,weather_hu,weather_ws,weather_wd,file,0
864,4/27/2023 10:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,127,p2,31,1011,49,1.63,113,df (6),7.0
865,4/27/2023 10:18,TH-16,Ban Mi,Lop Buri,Thailand,72,p2,33,1011,52,1.79,140,df (6),8.0
866,4/27/2023 10:19,TH-20,Na Kluea,Chon Buri,Thailand,99,p2,33,1011,64,2.17,99,df (6),9.0
867,4/27/2023 10:19,TH-21,Ban Khai,Rayong,Thailand,108,p2,33,1011,56,1.79,130,df (6),10.0
868,4/27/2023 10:20,TH-50,Chiang Mai,Chiang Mai,Thailand,119,p2,31,985,56,2.06,190,df (6),11.0
869,4/27/2023 10:20,TH-52,Hang Chat,Lampang,Thailand,121,p2,32,1012,30,1.47,168,df (6),12.0
870,4/27/2023 11:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1010,47,2.37,142,df (6),13.0
871,4/27/2023 11:15,TH-11,Bang Phli,Samut Prakan,Thailand,90,p2,33,1011,55,1.03,0,df (6),14.0
872,4/27/2023 11:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,86,p2,34,1011,57,3.09,290,df (6),15.0
873,4/27/2023 11:17,TH-13,Khlong Luang,Pathum Thani,Thailand,92,p2,34,1011,73,3.09,290,df (6),16.0
874,4/27/2023 11:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,171,p2,33,1010,45,2.69,141,df (6),17.0
875,4/27/2023 11:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,130,p2,35,1010,43,2.2,133,df (6),18.0
876,4/27/2023 11:18,TH-16,Ban Mi,Lop Buri,Thailand,80,p2,34,1010,45,2.17,155,df (6),19.0
877,4/27/2023 11:19,TH-20,Na Kluea,Chon Buri,Thailand,95,p2,33,1011,61,1.77,131,df (6),20.0
878,4/27/2023 11:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,33,1011,50,1.82,141,df (6),21.0
879,4/27/2023 11:20,TH-50,Chiang Mai,Chiang Mai,Thailand,107,p2,33,994,56,3.09,180,df (6),22.0
880,4/27/2023 11:20,TH-52,Hang Chat,Lampang,Thailand,112,p2,34,1011,46,1.87,161,df (6),23.0
881,4/27/2023 12:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1009,46,3.2,152,df (6),24.0
882,4/27/2023 12:15,TH-11,Bang Phli,Samut Prakan,Thailand,86,p2,34,1010,52,1.54,0,df (6),25.0
883,4/27/2023 12:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,86,p2,34,1010,54,3.09,0,df (6),26.0
884,4/27/2023 12:17,TH-13,Khlong Luang,Pathum Thani,Thailand,104,p2,35,1010,70,3.09,0,df (6),27.0
885,4/27/2023 12:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,163,p2,34,1009,40,3.5,156,df (6),28.0
886,4/27/2023 12:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,130,p2,36,1009,38,3.04,156,df (6),29.0
887,4/27/2023 12:18,TH-16,Ban Mi,Lop Buri,Thailand,80,p2,36,1009,40,2.46,182,df (6),30.0
888,4/27/2023 12:19,TH-20,Na Kluea,Chon Buri,Thailand,95,p2,32,1010,61,1.59,161,df (6),31.0
889,4/27/2023 12:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,33,1010,58,2.76,158,df (6),32.0
890,4/27/2023 12:20,TH-50,Chiang Mai,Chiang Mai,Thailand,102,p2,34,993,48,3.09,220,df (6),33.0
891,4/27/2023 12:20,TH-52,Hang Chat,Lampang,Thailand,99,p2,35,1010,44,1.72,157,df (6),34.0
892,4/27/2023 13:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,35,1008,41,3.62,172,df (6),35.0
893,4/27/2023 13:15,TH-11,Bang Phli,Samut Prakan,Thailand,89,p2,34,1009,52,1.54,10,df (6),36.0
894,4/27/2023 13:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,89,p2,35,1010,49,2.06,0,df (6),37.0
895,4/27/2023 13:16,TH-13,Khlong Luang,Pathum Thani,Thailand,109,p2,36,1009,67,2.06,0,df (6),38.0
896,4/27/2023 13:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,156,p2,35,1008,36,4.01,166,df (6),39.0
897,4/27/2023 13:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,110,p2,39,1007,34,3.34,172,df (6),40.0
898,4/27/2023 13:18,TH-16,Ban Mi,Lop Buri,Thailand,70,p2,40,1007,35,3.18,211,df (6),41.0
899,4/27/2023 13:19,TH-20,Na Kluea,Chon Buri,Thailand,99,p2,34,1009,62,1.9,216,df (6),42.0
900,4/27/2023 13:19,TH-21,Ban Khai,Rayong,Thailand,93,p2,35,1009,53,3.97,167,df (6),43.0
901,4/27/2023 13:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,35,991,43,4.63,210,df (6),44.0
902,4/27/2023 13:20,TH-52,Hang Chat,Lampang,Thailand,92,p2,37,1008,40,1.47,140,df (6),45.0
903,4/27/2023 14:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,35,1007,40,4.6,176,df (6),46.0
904,4/27/2023 14:15,TH-11,Bang Phli,Samut Prakan,Thailand,120,p2,35,1008,43,2.57,150,df (6),47.0
905,4/27/2023 14:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,95,p2,35,1008,46,1.54,110,df (6),48.0
906,4/27/2023 14:17,TH-13,Khlong Luang,Pathum Thani,Thailand,99,p2,36,1007,65,1.54,110,df (6),49.0
907,4/27/2023 14:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,160,p2,35,1006,33,3.54,175,df (6),50.0
908,4/27/2023 14:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,99,p2,35,1006,32,2.92,176,df (6),51.0
909,4/27/2023 14:18,TH-16,Ban Mi,Lop Buri,Thailand,70,p2,38,1007,35,2.51,253,df (6),52.0
910,4/27/2023 14:19,TH-20,Na Kluea,Chon Buri,Thailand,112,p2,34,1008,61,4.86,237,df (6),53.0
911,4/27/2023 14:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,35,1008,52,4.81,181,df (6),54.0
912,4/27/2023 14:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,36,990,37,4.63,190,df (6),55.0
913,4/27/2023 14:20,TH-52,Hang Chat,Lampang,Thailand,86,p2,39,1007,35,1.33,176,df (6),56.0
914,4/27/2023 15:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,36,1006,45,5.69,187,df (6),57.0
915,4/27/2023 15:15,TH-11,Bang Phli,Samut Prakan,Thailand,140,p2,36,1007,49,3.6,190,df (6),58.0
916,4/27/2023 15:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,110,p2,37,1007,45,2.06,0,df (6),59.0
917,4/27/2023 15:17,TH-13,Khlong Luang,Pathum Thani,Thailand,92,p2,37,1007,62,2.06,0,df (6),60.0
918,4/27/2023 15:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,168,p2,35,1005,32,3.57,171,df (6),61.0
919,4/27/2023 15:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,99,p2,35,1005,31,2.5,168,df (6),62.0
920,4/27/2023 15:18,TH-16,Ban Mi,Lop Buri,Thailand,70,p2,38,1007,35,2.51,253,df (6),63.0
921,4/27/2023 15:19,TH-20,Na Kluea,Chon Buri,Thailand,112,p2,33,1007,62,4.02,221,df (6),64.0
922,4/27/2023 15:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,33,1007,59,4.64,188,df (6),65.0
923,4/27/2023 15:20,TH-50,Chiang Mai,Chiang Mai,Thailand,88,p2,37,988,36,4.63,160,df (6),66.0
924,4/27/2023 17:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1005,49,5.52,194,df (7),
925,4/27/2023 17:15,TH-11,Bang Phli,Samut Prakan,Thailand,107,p2,35,1006,46,4.63,190,df (7),
926,4/27/2023 17:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,95,p2,34,1006,52,6.69,250,df (7),
927,4/27/2023 17:17,TH-13,Khlong Luang,Pathum Thani,Thailand,96,p2,35,1006,77,6.69,250,df (7),
928,4/27/2023 17:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,138,p2,36,1004,35,2.65,133,df (7),
929,4/27/2023 17:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,99,p2,36,1005,38,3.0,127,df (7),
930,4/27/2023 17:18,TH-16,Ban Mi,Lop Buri,Thailand,68,p2,36,1005,38,3.73,85,df (7),
931,4/27/2023 17:19,TH-20,Na Kluea,Chon Buri,Thailand,147,p2,33,1006,61,5.85,208,df (7),
932,4/27/2023 17:19,TH-21,Ban Khai,Rayong,Thailand,97,p2,32,1007,65,4.69,196,df (7),
933,4/27/2023 17:20,TH-50,Chiang Mai,Chiang Mai,Thailand,95,p2,32,981,37,2.06,190,df (7),
934,4/27/2023 17:20,TH-52,Hang Chat,Lampang,Thailand,86,p2,32,1005,48,1.4,218,df (7),
935,4/27/2023 18:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1006,48,5.46,190,df (7),
936,4/27/2023 18:15,TH-11,Bang Phli,Samut Prakan,Thailand,87,p2,33,1006,52,4.12,220,df (7),
937,4/27/2023 18:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,90,p2,34,1006,52,2.06,260,df (7),
938,4/27/2023 18:17,TH-13,Khlong Luang,Pathum Thani,Thailand,98,p2,34,1007,52,2.06,260,df (7),
939,4/27/2023 18:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,88,p2,34,1005,37,1.88,150,df (7),
940,4/27/2023 18:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,99,p2,34,1005,42,2.21,91,df (7),
941,4/27/2023 18:18,TH-16,Ban Mi,Lop Buri,Thailand,68,p2,34,1005,43,3.94,96,df (7),
942,4/27/2023 18:19,TH-20,Na Kluea,Chon Buri,Thailand,147,p2,31,1007,64,5.1,202,df (7),
943,4/27/2023 18:19,TH-21,Ban Khai,Rayong,Thailand,97,p2,31,1007,71,3.63,196,df (7),
944,4/27/2023 18:20,TH-50,Chiang Mai,Chiang Mai,Thailand,95,p2,32,970,40,1.58,133,df (7),
945,4/27/2023 18:20,TH-52,Hang Chat,Lampang,Thailand,95,p2,33,1006,51,1.76,228,df (7),
946,4/27/2023 19:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,33,1006,39,5.57,180,df (7),
947,4/27/2023 19:15,TH-11,Bang Phli,Samut Prakan,Thailand,76,p2,32,1008,55,4.12,200,df (7),
948,4/27/2023 19:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,81,p2,33,1007,50,2.06,210,df (7),
949,4/27/2023 19:17,TH-13,Khlong Luang,Pathum Thani,Thailand,79,p2,33,1008,58,2.06,210,df (7),
950,4/27/2023 19:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,97,p2,32,1006,43,2.36,191,df (7),
951,4/27/2023 19:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,93,p2,31,1006,43,1.78,80,df (7),
952,4/27/2023 19:18,TH-16,Ban Mi,Lop Buri,Thailand,74,p2,31,1006,45,2.76,93,df (7),
953,4/27/2023 19:19,TH-20,Na Kluea,Chon Buri,Thailand,83,p2,31,1007,67,5.01,190,df (7),
954,4/27/2023 19:19,TH-21,Ban Khai,Rayong,Thailand,74,p2,30,1009,72,3.19,196,df (7),
955,4/27/2023 19:20,TH-50,Chiang Mai,Chiang Mai,Thailand,97,p2,34,1007,41,1.54,200,df (7),
956,4/27/2023 19:20,TH-52,Hang Chat,Lampang,Thailand,99,p2,32,1006,60,0.08,219,df (7),
957,4/27/2023 20:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,32,1007,41,5.62,184,df (7),
958,4/27/2023 20:15,TH-11,Bang Phli,Samut Prakan,Thailand,74,p2,31,1008,62,4.12,210,df (7),
959,4/27/2023 20:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,84,p2,32,1008,49,2.06,200,df (7),
960,4/27/2023 20:16,TH-13,Khlong Luang,Pathum Thani,Thailand,130,p2,31,1009,62,2.06,200,df (7),
961,4/27/2023 20:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,95,p2,31,1007,47,3.33,203,df (7),
962,4/27/2023 20:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,97,p2,31,1007,45,1.23,162,df (7),
963,4/27/2023 20:18,TH-16,Ban Mi,Lop Buri,Thailand,74,p2,31,1007,45,1.92,80,df (7),
964,4/27/2023 20:19,TH-20,Na Kluea,Chon Buri,Thailand,80,p2,30,1008,69,4.81,190,df (7),
965,4/27/2023 20:19,TH-21,Ban Khai,Rayong,Thailand,76,p2,29,1010,77,2.78,200,df (7),
966,4/27/2023 20:20,TH-50,Chiang Mai,Chiang Mai,Thailand,99,p2,33,1008,43,3.6,200,df (7),
967,4/27/2023 20:20,TH-52,Hang Chat,Lampang,Thailand,109,p2,27,1008,63,1.6,199,df (7),
968,4/27/2023 21:15,TH-10,Phra Nakhon,Bangkok,Thailand,120,p2,32,1008,41,5.52,189,df (7),
969,4/27/2023 21:15,TH-11,Bang Phli,Samut Prakan,Thailand,75,p2,31,1009,62,2.57,150,df (7),
970,4/27/2023 21:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,104,p2,32,1009,51,3.6,40,df (7),
971,4/27/2023 21:17,TH-13,Khlong Luang,Pathum Thani,Thailand,140,p2,31,1010,62,3.6,40,df (7),
972,4/27/2023 21:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,76,p2,30,1008,53,3.66,208,df (7),
973,4/27/2023 21:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,97,p2,31,1008,48,3.04,197,df (7),
974,4/27/2023 21:18,TH-16,Ban Mi,Lop Buri,Thailand,74,p2,31,1007,46,1.3,157,df (7),
975,4/27/2023 21:19,TH-20,Na Kluea,Chon Buri,Thailand,80,p2,30,1009,71,4.75,195,df (7),
976,4/27/2023 21:19,TH-21,Ban Khai,Rayong,Thailand,76,p2,29,1010,79,2.98,187,df (7),
977,4/27/2023 21:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,31,1009,45,3.09,200,df (7),
978,4/27/2023 21:20,TH-52,Hang Chat,Lampang,Thailand,123,p2,26,1009,66,1.8,230,df (7),
979,4/27/2023 22:15,TH-10,Phra Nakhon,Bangkok,Thailand,112,p2,31,1009,42,5.27,189,df (7),
980,4/27/2023 22:15,TH-11,Bang Phli,Samut Prakan,Thailand,76,p2,30,1010,66,3.6,90,df (7),
981,4/27/2023 22:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,102,p2,31,1010,56,5.66,90,df (7),
982,4/27/2023 22:17,TH-13,Khlong Luang,Pathum Thani,Thailand,84,p2,31,1010,67,5.66,90,df (7),
983,4/27/2023 22:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,92,p2,29,1009,58,3.14,199,df (7),
984,4/27/2023 22:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,127,p2,31,1009,54,3.05,204,df (7),
985,4/27/2023 22:18,TH-16,Ban Mi,Lop Buri,Thailand,89,p2,31,1009,49,2.94,197,df (7),
986,4/27/2023 22:19,TH-20,Na Kluea,Chon Buri,Thailand,85,p2,29,1009,72,4.49,190,df (7),
987,4/27/2023 22:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,29,1011,72,2.67,188,df (7),
988,4/27/2023 22:20,TH-50,Chiang Mai,Chiang Mai,Thailand,102,p2,30,1009,51,3.09,210,df (7),
989,4/27/2023 22:20,TH-52,Hang Chat,Lampang,Thailand,128,p2,25,1010,71,0.87,163,df (7),
990,4/27/2023 18:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1006,48,5.46,190,df (8),1.0
991,4/27/2023 18:15,TH-11,Bang Phli,Samut Prakan,Thailand,87,p2,33,1006,52,4.12,220,df (8),2.0
992,4/27/2023 18:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,90,p2,34,1006,52,2.06,260,df (8),3.0
993,4/27/2023 18:17,TH-13,Khlong Luang,Pathum Thani,Thailand,98,p2,34,1007,52,2.06,260,df (8),4.0
994,4/27/2023 18:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,88,p2,34,1005,37,1.88,150,df (8),5.0
995,4/27/2023 18:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,99,p2,34,1005,42,2.21,91,df (8),6.0
996,4/27/2023 18:18,TH-16,Ban Mi,Lop Buri,Thailand,68,p2,34,1005,43,3.94,96,df (8),7.0
997,4/27/2023 18:19,TH-20,Na Kluea,Chon Buri,Thailand,147,p2,31,1007,64,5.1,202,df (8),8.0
998,4/27/2023 18:19,TH-21,Ban Khai,Rayong,Thailand,97,p2,31,1007,71,3.63,196,df (8),9.0
999,4/27/2023 18:20,TH-50,Chiang Mai,Chiang Mai,Thailand,95,p2,32,970,40,1.58,133,df (8),10.0
1000,4/27/2023 18:20,TH-52,Hang Chat,Lampang,Thailand,95,p2,33,1006,51,1.76,228,df (8),11.0
1001,4/27/2023 19:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,33,1006,39,5.57,180,df (8),12.0
1002,4/27/2023 19:15,TH-11,Bang Phli,Samut Prakan,Thailand,76,p2,32,1008,55,4.12,200,df (8),13.0
1003,4/27/2023 19:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,81,p2,33,1007,50,2.06,210,df (8),14.0
1004,4/27/2023 19:17,TH-13,Khlong Luang,Pathum Thani,Thailand,79,p2,33,1008,58,2.06,210,df (8),15.0
1005,4/27/2023 19:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,97,p2,32,1006,43,2.36,191,df (8),16.0
1006,4/27/2023 19:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,93,p2,31,1006,43,1.78,80,df (8),17.0
1007,4/27/2023 19:18,TH-16,Ban Mi,Lop Buri,Thailand,74,p2,31,1006,45,2.76,93,df (8),18.0
1008,4/27/2023 19:19,TH-20,Na Kluea,Chon Buri,Thailand,83,p2,31,1007,67,5.01,190,df (8),19.0
1009,4/27/2023 19:19,TH-21,Ban Khai,Rayong,Thailand,74,p2,30,1009,72,3.19,196,df (8),20.0
1010,4/27/2023 19:20,TH-50,Chiang Mai,Chiang Mai,Thailand,97,p2,34,1007,41,1.54,200,df (8),21.0
1011,4/27/2023 19:20,TH-52,Hang Chat,Lampang,Thailand,99,p2,32,1006,60,0.08,219,df (8),22.0
1012,4/27/2023 20:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,32,1007,41,5.62,184,df (8),23.0
1013,4/27/2023 20:15,TH-11,Bang Phli,Samut Prakan,Thailand,74,p2,31,1008,62,4.12,210,df (8),24.0
1014,4/27/2023 20:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,84,p2,32,1008,49,2.06,200,df (8),25.0
1015,4/27/2023 20:16,TH-13,Khlong Luang,Pathum Thani,Thailand,130,p2,31,1009,62,2.06,200,df (8),26.0
1016,4/27/2023 20:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,95,p2,31,1007,47,3.33,203,df (8),27.0
1017,4/27/2023 20:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,97,p2,31,1007,45,1.23,162,df (8),28.0
1018,4/27/2023 20:18,TH-16,Ban Mi,Lop Buri,Thailand,74,p2,31,1007,45,1.92,80,df (8),29.0
1019,4/27/2023 20:19,TH-20,Na Kluea,Chon Buri,Thailand,80,p2,30,1008,69,4.81,190,df (8),30.0
1020,4/27/2023 20:19,TH-21,Ban Khai,Rayong,Thailand,76,p2,29,1010,77,2.78,200,df (8),31.0
1021,4/27/2023 20:20,TH-50,Chiang Mai,Chiang Mai,Thailand,99,p2,33,1008,43,3.6,200,df (8),32.0
1022,4/27/2023 20:20,TH-52,Hang Chat,Lampang,Thailand,109,p2,27,1008,63,1.6,199,df (8),33.0
1023,4/27/2023 21:15,TH-10,Phra Nakhon,Bangkok,Thailand,120,p2,32,1008,41,5.52,189,df (8),34.0
1024,4/27/2023 21:15,TH-11,Bang Phli,Samut Prakan,Thailand,75,p2,31,1009,62,2.57,150,df (8),35.0
1025,4/27/2023 21:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,104,p2,32,1009,51,3.6,40,df (8),36.0
1026,4/27/2023 21:17,TH-13,Khlong Luang,Pathum Thani,Thailand,140,p2,31,1010,62,3.6,40,df (8),37.0
1027,4/27/2023 21:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,76,p2,30,1008,53,3.66,208,df (8),38.0
1028,4/27/2023 21:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,97,p2,31,1008,48,3.04,197,df (8),39.0
1029,4/27/2023 21:18,TH-16,Ban Mi,Lop Buri,Thailand,74,p2,31,1007,46,1.3,157,df (8),40.0
1030,4/27/2023 21:19,TH-20,Na Kluea,Chon Buri,Thailand,80,p2,30,1009,71,4.75,195,df (8),41.0
1031,4/27/2023 21:19,TH-21,Ban Khai,Rayong,Thailand,76,p2,29,1010,79,2.98,187,df (8),42.0
1032,4/27/2023 21:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,31,1009,45,3.09,200,df (8),43.0
1033,4/27/2023 21:20,TH-52,Hang Chat,Lampang,Thailand,123,p2,26,1009,66,1.8,230,df (8),44.0
1034,4/27/2023 22:15,TH-10,Phra Nakhon,Bangkok,Thailand,112,p2,31,1009,42,5.27,189,df (8),45.0
1035,4/27/2023 22:15,TH-11,Bang Phli,Samut Prakan,Thailand,76,p2,30,1010,66,3.6,90,df (8),46.0
1036,4/27/2023 22:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,102,p2,31,1010,56,5.66,90,df (8),47.0
1037,4/27/2023 22:17,TH-13,Khlong Luang,Pathum Thani,Thailand,84,p2,31,1010,67,5.66,90,df (8),48.0
1038,4/27/2023 22:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,92,p2,29,1009,58,3.14,199,df (8),49.0
1039,4/27/2023 22:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,127,p2,31,1009,54,3.05,204,df (8),50.0
1040,4/27/2023 22:18,TH-16,Ban Mi,Lop Buri,Thailand,89,p2,31,1009,49,2.94,197,df (8),51.0
1041,4/27/2023 22:19,TH-20,Na Kluea,Chon Buri,Thailand,85,p2,29,1009,72,4.49,190,df (8),52.0
1042,4/27/2023 22:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,29,1011,72,2.67,188,df (8),53.0
1043,4/27/2023 22:20,TH-50,Chiang Mai,Chiang Mai,Thailand,102,p2,30,1009,51,3.09,210,df (8),54.0
1044,4/27/2023 22:20,TH-52,Hang Chat,Lampang,Thailand,128,p2,25,1010,71,0.87,163,df (8),55.0
1045,4/27/2023 23:15,TH-10,Phra Nakhon,Bangkok,Thailand,108,p2,29,1009,44,4.67,195,df (8),56.0
1046,4/27/2023 23:15,TH-11,Bang Phli,Samut Prakan,Thailand,78,p2,30,1010,66,3.09,110,df (8),57.0
1047,4/27/2023 23:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,94,p2,29,1010,55,2.06,150,df (8),58.0
1048,4/27/2023 23:17,TH-13,Khlong Luang,Pathum Thani,Thailand,102,p2,30,1010,74,2.06,150,df (8),59.0
1049,4/27/2023 23:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,119,p2,28,1009,62,2.87,214,df (8),60.0
1050,4/27/2023 23:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,127,p2,27,1009,60,2.95,226,df (8),61.0
1051,4/27/2023 23:18,TH-16,Ban Mi,Lop Buri,Thailand,89,p2,31,1009,56,4.24,218,df (8),62.0
1052,4/27/2023 23:19,TH-20,Na Kluea,Chon Buri,Thailand,78,p2,29,1010,73,4.21,185,df (8),63.0
1053,4/27/2023 23:19,TH-21,Ban Khai,Rayong,Thailand,76,p2,29,1011,75,2.35,202,df (8),64.0
1054,4/27/2023 23:20,TH-50,Chiang Mai,Chiang Mai,Thailand,99,p2,30,1010,51,3.09,220,df (8),65.0
1055,4/27/2023 23:20,TH-52,Hang Chat,Lampang,Thailand,133,p2,25,1010,73,0.73,151,df (8),66.0
1056,4/27/2023 18:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1006,48,5.46,190,df (9),
1057,4/27/2023 18:15,TH-11,Bang Phli,Samut Prakan,Thailand,87,p2,33,1006,52,4.12,220,df (9),
1058,4/27/2023 18:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,90,p2,34,1006,52,2.06,260,df (9),
1059,4/27/2023 18:17,TH-13,Khlong Luang,Pathum Thani,Thailand,98,p2,34,1007,52,2.06,260,df (9),
1060,4/27/2023 18:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,88,p2,34,1005,37,1.88,150,df (9),
1061,4/27/2023 18:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,99,p2,34,1005,42,2.21,91,df (9),
1062,4/27/2023 18:18,TH-16,Ban Mi,Lop Buri,Thailand,68,p2,34,1005,43,3.94,96,df (9),
1063,4/27/2023 18:19,TH-20,Na Kluea,Chon Buri,Thailand,147,p2,31,1007,64,5.1,202,df (9),
1064,4/27/2023 18:19,TH-21,Ban Khai,Rayong,Thailand,97,p2,31,1007,71,3.63,196,df (9),
1065,4/27/2023 18:20,TH-50,Chiang Mai,Chiang Mai,Thailand,95,p2,32,970,40,1.58,133,df (9),
1066,4/27/2023 18:20,TH-52,Hang Chat,Lampang,Thailand,95,p2,33,1006,51,1.76,228,df (9),
1067,4/27/2023 19:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,33,1006,39,5.57,180,df (9),
1068,4/27/2023 19:15,TH-11,Bang Phli,Samut Prakan,Thailand,76,p2,32,1008,55,4.12,200,df (9),
1069,4/27/2023 19:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,81,p2,33,1007,50,2.06,210,df (9),
1070,4/27/2023 19:17,TH-13,Khlong Luang,Pathum Thani,Thailand,79,p2,33,1008,58,2.06,210,df (9),
1071,4/27/2023 19:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,97,p2,32,1006,43,2.36,191,df (9),
1072,4/27/2023 19:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,93,p2,31,1006,43,1.78,80,df (9),
1073,4/27/2023 19:18,TH-16,Ban Mi,Lop Buri,Thailand,74,p2,31,1006,45,2.76,93,df (9),
1074,4/27/2023 19:19,TH-20,Na Kluea,Chon Buri,Thailand,83,p2,31,1007,67,5.01,190,df (9),
1075,4/27/2023 19:19,TH-21,Ban Khai,Rayong,Thailand,74,p2,30,1009,72,3.19,196,df (9),
1076,4/27/2023 19:20,TH-50,Chiang Mai,Chiang Mai,Thailand,97,p2,34,1007,41,1.54,200,df (9),
1077,4/27/2023 19:20,TH-52,Hang Chat,Lampang,Thailand,99,p2,32,1006,60,0.08,219,df (9),
